,1:2:5,3,4
Signature.1,0.0,0.0132251534335,0.0
Signature.2,0.0803958801088,0.0,0.0
Signature.3,0.0,0.0,0.0551541915178
Signature.4,0.0,0.0,0.074393961837
Signature.5,0.0179220697943,0.0,0.0107978840484
Signature.6,0.0418380368911,0.0293812343893,0.0
Signature.7,0.0,0.0,0.0
Signature.8,0.0113759764353,0.0765164312473,0.0
Signature.9,0.0459156966347,0.0215913647577,0.0
Signature.10,0.0,0.0125106157729,0.0
Signature.11,0.277388768679,0.0,0.0
Signature.12,0.0,0.0,0.0127873919441
Signature.13,0.0,0.0,0.0
Signature.14,0.0,0.0,0.0351255092975
Signature.15,0.0370409817372,0.0649693363265,0.0490722065496
Signature.16,0.0,0.0,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.12010846187,0.239108289393
Signature.19,0.0114470152563,0.0174243177284,0.0
Signature.20,0.0251982699796,0.39546495525,0.0142447299205
Signature.21,0.0,0.0850215738127,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0215214310019,0.0,0.481559211682
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.0302176480577,0.0119944115107
Signature.26,0.0,0.0,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0776114121916,0.133568907354,0.0
Signature.29,0.35234446129,0.0,0.0157622122993
Signature.30,0.0,0.0,0.0
