,1:3:5,2,4
Signature.1,0.0,0.0,0.0
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0,0.0
Signature.4,0.028356636317,0.0742886549918,0.0
Signature.5,0.0811762261821,0.0,0.0237090513448
Signature.6,0.0,0.0476252950331,0.0185955802755
Signature.7,0.0,0.0107826153284,0.0
Signature.8,0.0,0.0628070020553,0.0437111059598
Signature.9,0.0,0.0,0.0
Signature.10,0.0,0.0,0.0840170803201
Signature.11,0.0,0.0308432949855,0.0
Signature.12,0.0,0.0,0.0
Signature.13,0.0,0.010540927822,0.212006713982
Signature.14,0.15043246657,0.0,0.0306743153079
Signature.15,0.0134161008093,0.219875959342,0.0
Signature.16,0.0,0.395947124002,0.0261902505406
Signature.17,0.0435066165007,0.0,0.183626588206
Signature.18,0.0,0.0,0.0
Signature.19,0.0,0.0,0.0256670749054
Signature.20,0.156280347633,0.0374792312273,0.0137070569494
Signature.21,0.0,0.0,0.338095182208
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0,0.0
Signature.24,0.0,0.0,0.0
Signature.25,0.0849635792779,0.0791666409943,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.228535963895,0.0185690580146,0.0
Signature.28,0.0732067271649,0.0,0.0
Signature.29,0.0,0.0120741962033,0.0
Signature.30,0.14012533565,0.0,0.0
