,1:3,2,5,4
Signature.1,0.0,0.0132073157877,0.0,0.222787457756
Signature.2,0.0230056148797,0.0392531403402,0.0,0.0
Signature.3,0.0,0.0,0.0509691137546,0.0
Signature.4,0.0,0.0443003259855,0.0,0.0
Signature.5,0.0,0.0136676367961,0.0,0.0
Signature.6,0.0581784879889,0.0,0.017173089411,0.0
Signature.7,0.010897709637,0.109517206333,0.0,0.096215519719
Signature.8,0.0,0.0,0.0,0.0
Signature.9,0.039827085599,0.0,0.0,0.0295261085431
Signature.10,0.0810508077721,0.0,0.0138244651038,0.0
Signature.11,0.0311188061556,0.018771342328,0.0,0.0170644240433
Signature.12,0.0,0.0131116610293,0.566820405711,0.0150587490804
Signature.13,0.100153421082,0.0644199006966,0.0,0.0427899852931
Signature.14,0.0231127584933,0.0,0.0501283136843,0.0
Signature.15,0.0,0.0115375023699,0.0,0.0
Signature.16,0.0433612927324,0.0581694521308,0.128362074163,0.0149133266654
Signature.17,0.0793291396527,0.0,0.0645357418468,0.114817481379
Signature.18,0.0,0.0,0.0,0.0
Signature.19,0.0240056767603,0.025693280676,0.0,0.0
Signature.20,0.0,0.0744818009864,0.0,0.0198945290775
Signature.21,0.0879302248113,0.0,0.0356937698894,0.0
Signature.22,0.0917864817724,0.0,0.0161562342658,0.109334705366
Signature.23,0.0915814877935,0.0759658225196,0.0,0.0
Signature.24,0.0,0.268576704172,0.0,0.0
Signature.25,0.0,0.0613229803075,0.0155506416018,0.0
Signature.26,0.0282024369825,0.0,0.0174791917502,0.0
Signature.27,0.0,0.0491275173202,0.0,0.0785267135391
Signature.28,0.0426979983002,0.0588764102205,0.0,0.0781950301105
Signature.29,0.143760569587,0.0,0.0122142872887,0.0
Signature.30,0.0,0.0,0.0110926715296,0.160875969428
