,1:4,3,2,5
Signature.1,0.0,0.0,0.0280001328308,0.0
Signature.2,0.0,0.182145754009,0.0,0.0241815697082
Signature.3,0.0,0.0,0.0,0.0
Signature.4,0.0,0.0,0.0237565712974,0.0325260997851
Signature.5,0.0,0.0,0.121779143403,0.399753338767
Signature.6,0.0541544966322,0.0,0.125497380964,0.013680204452
Signature.7,0.0,0.0,0.0181184328699,0.0431873919398
Signature.8,0.0578156380367,0.0,0.0,0.0154895547061
Signature.9,0.0176892615876,0.125177228711,0.0351799571808,0.174233740589
Signature.10,0.0849755295889,0.0,0.0,0.015197145982
Signature.11,0.0971558284373,0.0,0.0,0.0
Signature.12,0.18812936831,0.0560132607885,0.0292910257778,0.0
Signature.13,0.0,0.0,0.0324548755485,0.0250789207448
Signature.14,0.0,0.160271262955,0.0,0.0230409697961
Signature.15,0.0908814599323,0.0,0.0,0.0
Signature.16,0.0,0.0,0.0441683605299,0.0
Signature.17,0.0,0.0,0.0182239151698,0.0
Signature.18,0.0,0.18761848207,0.0875682449056,0.0
Signature.19,0.0,0.0,0.0,0.0
Signature.20,0.0,0.025875514272,0.0123113582083,0.0
Signature.21,0.0,0.0161140096782,0.0244033407162,0.0
Signature.22,0.0,0.0,0.0,0.203623691819
Signature.23,0.277821099239,0.115694862184,0.0218152326563,0.0
Signature.24,0.0,0.0,0.0136328961396,0.0
Signature.25,0.0,0.0,0.0586445878153,0.0
Signature.26,0.0,0.0919169066866,0.0,0.0
Signature.27,0.0,0.0391727186458,0.0,0.0
Signature.28,0.0148612104141,0.0,0.0396831562171,0.0
Signature.29,0.116516107822,0.0,0.0,0.0300073717103
Signature.30,0.0,0.0,0.26547138777,0.0
