,1:3,2,5,4
Signature.1,0.0,0.0265355872849,0.0,0.0
Signature.2,0.0,0.0476352241119,0.307183282973,0.276624240257
Signature.3,0.0,0.0,0.0,0.0760924813408
Signature.4,0.0890889920703,0.0,0.223834363953,0.0
Signature.5,0.0281952927941,0.0357221920709,0.0,0.0
Signature.6,0.0,0.0,0.0,0.0338282842379
Signature.7,0.0,0.0,0.0,0.0
Signature.8,0.0,0.0,0.0109793814819,0.0
Signature.9,0.0401677990061,0.0232582067033,0.0,0.0
Signature.10,0.0,0.116228884953,0.135821842859,0.0
Signature.11,0.184677967377,0.0,0.0,0.0
Signature.12,0.0,0.0,0.0,0.0
Signature.13,0.0,0.0,0.0402137477399,0.0
Signature.14,0.0614227381111,0.0,0.0128071206145,0.0
Signature.15,0.0112537262209,0.0643195793721,0.0,0.0654402169564
Signature.16,0.143605043692,0.0,0.0,0.0425237872179
Signature.17,0.059673931076,0.0,0.0,0.0
Signature.18,0.0433356311402,0.0133618192629,0.0,0.0156666088741
Signature.19,0.0,0.0878199757614,0.0618427521863,0.042870146801
Signature.20,0.0,0.0331049916085,0.046223852354,0.109942969179
Signature.21,0.0210479247844,0.0201057227326,0.0,0.164646170005
Signature.22,0.0163275330163,0.0,0.0,0.0
Signature.23,0.0221691609947,0.334441897959,0.0,0.0153388509251
Signature.24,0.0,0.165469358801,0.106359439672,0.0
Signature.25,0.113822156998,0.0,0.0,0.0517658655967
Signature.26,0.0,0.0,0.0,0.0
Signature.27,0.0,0.0114611076394,0.0,0.0299555996543
Signature.28,0.130812198759,0.0,0.0385254556921,0.0
Signature.29,0.0343999039602,0.0,0.0162087604755,0.0753047789543
Signature.30,0.0,0.0205354517393,0.0,0.0
