,1:2,3,5,4
Signature.1,0.0,0.0,0.0,0.0
Signature.2,0.0211473663578,0.0,0.0,0.0654529178944
Signature.3,0.0,0.0,0.0,0.0320405857613
Signature.4,0.0,0.0,0.0668946846329,0.119094284867
Signature.5,0.0,0.108310810246,0.0140522009186,0.0
Signature.6,0.0239312681378,0.0,0.0371102514287,0.0
Signature.7,0.206085657292,0.0125635368867,0.0180954408311,0.0978435793698
Signature.8,0.034983388466,0.0,0.0,0.0
Signature.9,0.115898523497,0.0,0.047255367327,0.0412804516659
Signature.10,0.0337752689366,0.0,0.0463149294764,0.0
Signature.11,0.0,0.0225459431338,0.0,0.0
Signature.12,0.0,0.0276824011416,0.0,0.0
Signature.13,0.0,0.0,0.0480889415618,0.154498575889
Signature.14,0.0391725820029,0.0,0.0,0.0
Signature.15,0.0,0.0,0.21834817453,0.0
Signature.16,0.0,0.0434096215964,0.036202811337,0.0112955586204
Signature.17,0.0904454268068,0.231594954837,0.0,0.0
Signature.18,0.0,0.0,0.0231267639885,0.0
Signature.19,0.0171434085119,0.0226085906016,0.0271385590448,0.030271802094
Signature.20,0.0,0.256664909684,0.0790720092877,0.100664031958
Signature.21,0.0,0.0379094819479,0.0,0.0235044614222
Signature.22,0.0,0.0,0.0,0.0453016616373
Signature.23,0.0,0.0,0.0335385988732,0.0
Signature.24,0.0,0.0,0.0,0.0411939943619
Signature.25,0.0,0.0,0.0,0.0
Signature.26,0.0,0.0,0.0500830874878,0.0
Signature.27,0.0,0.170525181761,0.0,0.0
Signature.28,0.323367432795,0.0512688826605,0.0505832130276,0.0953369463561
Signature.29,0.0287339553983,0.0,0.0,0.142221148102
Signature.30,0.0653157217977,0.0149156855034,0.204094966247,0.0
