,1:3,2,5,4
Signature.1,0.0,0.0,0.0,0.0
Signature.2,0.0270496008721,0.0,0.0434810471996,0.0592479556016
Signature.3,0.0232967896172,0.0,0.147000955158,0.186410055407
Signature.4,0.0,0.0,0.0,0.0
Signature.5,0.0118010305705,0.0,0.024533671918,0.0
Signature.6,0.0119448764516,0.072330247143,0.0,0.0
Signature.7,0.0357832286687,0.0,0.0,0.0
Signature.8,0.0,0.194081554384,0.185164714921,0.0
Signature.9,0.0,0.290783578093,0.0,0.131409977419
Signature.10,0.0,0.0132908010834,0.0,0.0868807992306
Signature.11,0.0,0.0615227909024,0.0,0.0128184323046
Signature.12,0.0221025707079,0.0,0.0297880982377,0.0
Signature.13,0.0190488723001,0.0,0.0955618067979,0.0
Signature.14,0.167336270802,0.0328294907559,0.0,0.0
Signature.15,0.229848808215,0.0621357179539,0.0,0.0518719728635
Signature.16,0.0,0.0,0.0150261416708,0.0148911120801
Signature.17,0.021778986821,0.0,0.0,0.0
Signature.18,0.0125757972053,0.0,0.218937161529,0.0
Signature.19,0.06059488757,0.0,0.0,0.11473287836
Signature.20,0.0147772973795,0.0863723213753,0.0,0.11787844495
Signature.21,0.0257031089164,0.0,0.112668973365,0.0
Signature.22,0.0,0.0230460131292,0.0,0.0
Signature.23,0.0,0.130972608154,0.0407948249716,0.0200335951669
Signature.24,0.0,0.0,0.0290289433335,0.0
Signature.25,0.0,0.0158571372446,0.0399543810009,0.0748828029569
Signature.26,0.0,0.0,0.0,0.12894197366
Signature.27,0.0507027103329,0.0,0.0180592798971,0.0
Signature.28,0.0,0.0,0.0,0.0
Signature.29,0.019268531823,0.0,0.0,0.0
Signature.30,0.246386631747,0.0167777397817,0.0,0.0
