,1:2,3,5,4
Signature.1,0.0,0.0337042327557,0.014356392952,0.0822858393925
Signature.2,0.0,0.0,0.0,0.0
Signature.3,0.0216901337593,0.0172353525204,0.0,0.0
Signature.4,0.0,0.0270389670473,0.127671361329,0.0
Signature.5,0.0241111466155,0.0,0.0,0.0
Signature.6,0.0357438030356,0.0,0.0229332863925,0.0
Signature.7,0.0,0.0150002076257,0.0171358344997,0.0
Signature.8,0.0,0.0286514609042,0.0,0.113873522354
Signature.9,0.0,0.0,0.0379509542656,0.0123090332429
Signature.10,0.0,0.0417420115932,0.0232762950999,0.0
Signature.11,0.0,0.0,0.0,0.0671883450886
Signature.12,0.0,0.0271978641258,0.0,0.0
Signature.13,0.0169891655974,0.0494378031119,0.0123687966694,0.0
Signature.14,0.0,0.244836804509,0.0319520331859,0.0
Signature.15,0.0,0.0108767518432,0.0513543877622,0.0
Signature.16,0.3653449034,0.0101091239225,0.165819978723,0.0
Signature.17,0.0,0.0,0.0566795811318,0.0548173275125
Signature.18,0.016423499352,0.0,0.0590417361568,0.0147352359415
Signature.19,0.0,0.0283117370799,0.0,0.0
Signature.20,0.0,0.0,0.0,0.0
Signature.21,0.0,0.0,0.0176378007397,0.091429058945
Signature.22,0.0461419391659,0.0,0.0,0.0
Signature.23,0.0,0.0,0.0,0.0394266312447
Signature.24,0.0,0.0197214013366,0.0,0.199309890493
Signature.25,0.018355052313,0.0,0.0405178408376,0.0568467776436
Signature.26,0.0741063465377,0.0342591096092,0.0,0.0391165004386
Signature.27,0.0158092641806,0.0114684660858,0.0253049014778,0.162216408622
Signature.28,0.0,0.0,0.0,0.0
Signature.29,0.22554839723,0.0,0.0,0.0664454290813
Signature.30,0.139736348813,0.400408705929,0.295998818776,0.0
