,1:2:5,3,4
Signature.1,0.0,0.0,0.0
Signature.2,0.415072511238,0.0336516850406,0.0
Signature.3,0.0,0.20997238774,0.0
Signature.4,0.0426310365905,0.171617391233,0.0
Signature.5,0.0,0.0124805773978,0.0
Signature.6,0.0498811759787,0.0,0.0142133478788
Signature.7,0.0,0.0143973109816,0.0204441669758
Signature.8,0.0,0.0,0.111932583455
Signature.9,0.0130199714665,0.0,0.0115161085137
Signature.10,0.0,0.0163186295969,0.0290069953076
Signature.11,0.0438348864622,0.0180673973559,0.0
Signature.12,0.0,0.058784672756,0.0
Signature.13,0.0524670992159,0.160883579458,0.0239110863179
Signature.14,0.0,0.0,0.0
Signature.15,0.0267435580403,0.0180554587424,0.0
Signature.16,0.0,0.140604036564,0.0385658911085
Signature.17,0.0,0.0,0.293986307483
Signature.18,0.0,0.0,0.0307086280005
Signature.19,0.0180074270347,0.0163034351378,0.0
Signature.20,0.0,0.0,0.170235303827
Signature.21,0.0160573138933,0.0447530437615,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0204919023034,0.0
Signature.24,0.0,0.0,0.0
Signature.25,0.0530712014047,0.0187716308885,0.0279150063596
Signature.26,0.0,0.0198177025965,0.0
Signature.27,0.0738732040367,0.0,0.0544896063694
Signature.28,0.195340614638,0.0143358314519,0.0
Signature.29,0.0,0.0106933269945,0.0890282122942
Signature.30,0.0,0.0,0.0840467561084
